product_id,product_category_name,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
c1124abcc7a081c6f00f97c9135522fb,beleza_saude,53,2138,3,100,34,2,26
adae758556f8338f07f3064736416064,cama_mesa_banho,58,282,2,9375,45,35,40
ce3331eb40fd5790c4109f40a80df7aa,moveis_decoracao,63,438,1,200,45,15,35
bb390f8ba6aad7fa1f1be418d7838beb,eletrodomesticos,60,631,1,13800,35,46,35
1fafb4fdc8f7b3d202cb39f1218934e7,informatica_acessorios,34,277,2,100,20,3,15
5f42d57952b7815098979a5c4fa6f82a,beleza_saude,60,919,1,150,22,3,15
4a6321f64a44128094dd02ba6cf07262,automotivo,57,667,6,6450,47,19,23
d52dd3c4961c3508d6003c37a1b08a7d,cama_mesa_banho,39,130,1,700,38,8,30
503a2b62d0d1faa8d1950c483231aeaa,climatizacao,39,132,1,375,24,12,17
5403528d987ad26e8d7cb25940411987,relogios_presentes,58,600,3,250,16,2,11
b5e2d4b3fa2f9ecad4c1df951afcc8ce,esporte_lazer,51,2251,5,300,16,11,11
37cf51a1aaaf1d36fa54d980867b6fbc,telefonia,58,818,6,300,17,4,12
69c590f7ffc7bf8db97190b6cb6ed62e,pcs,50,1935,4,5660,54,18,47
52e316d4cfc422b232b280bed1c53236,beleza_saude,54,2125,1,1600,21,21,21
0ff06f670421802f36a7082dc962c6fb,cama_mesa_banho,57,295,1,5700,60,20,40
c91d8f1735fd6207567a03390d4ee309,cama_mesa_banho,31,216,1,800,65,10,45
a519511d5c5c1153c9f636288e50f819,moveis_decoracao,51,637,1,3200,40,35,40
9ac3471b9357338ea8054108a00389e3,telefonia,31,324,1,150,17,17,17
dff4c23e8bf1e78f4a793d8f76c7608c,informatica_acessorios,24,978,3,1450,25,15,25
2367a519f69c9163cb6261bd2ce42ad4,pet_shop,50,401,1,275,34,10,29
fe077ec80df6b4ee60bb4498d5ab1962,informatica_acessorios,56,195,1,200,16,15,15
f0cdabacd05bdca526b43e72376521ee,market_place,27,320,2,527,16,14,14
42155695adbe665066ad812855fe523a,eletronicos,60,517,4,200,16,6,14
4299cf45bc9aa8ef5bd9337035c286e5,perfumaria,60,499,1,700,30,10,30
687d4a56a1f4ac70dd11db114d47076c,telefonia,45,356,2,50,19,3,11
c24d97e07dcb8f32a8bfbe755731950a,cama_mesa_banho,46,471,1,10500,58,20,46
856b55eef75569bf5ec655e857bf84f7,beleza_saude,57,1186,5,550,29,7,22
a19b6951c75da43aad691622dd2f6abe,moveis_decoracao,44,789,1,650,20,35,20
ebccaf8ddfeb6858f6cf417708159453,bebes,32,449,1,1100,32,12,29
b969a0b5d4b1c5c7458bf16c0ad407ad,eletronicos,31,369,1,150,25,7,16
6fd83eb3e0799b775e4f946bd66657c0,portateis_cozinha_e_preparadores_de_alimentos,52,280,1,1200,25,33,25
43d2d5d7e3a65abd97422578f9d4df78,fashion_bolsas_e_acessorios,45,1220,6,200,40,32,11
72df28d8ca3bac553951ff33e4f57ca1,automotivo,46,393,3,700,16,5,11
8994237d820597beb5dc3cd977f6bbd5,bebes,60,1897,7,8250,60,40,20
68e2f443d819056e1a6b7b29729f7bb7,beleza_saude,46,886,1,650,27,9,18
af87aa3f5f2c05c8c4db6bee2088672b,moveis_colchao_e_estofado,58,870,2,30000,60,56,60
337be49673e511e2bd38d390cf57d7c4,relogios_presentes,53,542,2,400,20,11,16
b0835e7780b8ccb0ee25440576992a23,telefonia,19,382,10,100,19,3,11
9d1b18c0f7c3a2519bac1d098f945278,instrumentos_musicais,53,1852,5,1200,28,11,26
aa36c2127048efdcd47f4ad5b6b68810,cama_mesa_banho,57,189,1,1600,46,3,34
6de8bea41c968204fa93e4c2016d1bbb,eletronicos,38,1104,1,4000,36,7,27
1b7ce992a80ac036dd9ab73d08289712,eletronicos,52,530,3,150,22,3,12
11e0a57b7340441c4ece1cf7efd99ff8,papelaria,45,355,1,1200,32,6,26
07755a0056db849613241c6d91eaf45f,relogios_presentes,56,470,2,832,21,12,15
f81d3acffbaeeafa6f2a1a2f6d4a41ff,telefonia,57,586,2,200,19,4,11
07821918ef487fd64eb20b3c8aeb897f,informatica_acessorios,52,1873,1,267,16,16,16
844aebdc6edf98928371fc87f4a4a106,esporte_lazer,47,462,1,1250,26,16,11
79ca92dc39da64490ff8972bc32f288c,informatica_acessorios,56,277,3,375,16,9,15
7b6b9dcfd2e81d13feaea2b0681b9976,cama_mesa_banho,57,240,1,600,24,15,18
ebe9e593dfd269670a40a0ee90a8764e,moveis_decoracao,56,1214,3,7050,70,5,15
16dd49ee10e688f75c41e83b4863f85b,cama_mesa_banho,55,249,1,1500,40,9,30
d8c0c707d3724304033f593878cbf1e6,perfumaria,32,140,1,200,22,10,19
90467a0531183f8fd2cc76ca735df8a5,moveis_decoracao,61,157,9,3500,41,15,25
1b9257f42072f68e325a4dc79dd99ae4,esporte_lazer,46,1850,1,1450,20,30,20
68f2b86d618f20c45d7a0db6db2cc664,beleza_saude,37,382,1,767,25,13,16
ccb5b6def674efaec461d386ac2ec146,beleza_saude,56,1539,3,600,30,30,18
b7b00b45c6be180aba844784c6769d12,perfumaria,48,344,1,750,20,15,15
5218cced384ab9377c69874bd7c703f3,esporte_lazer,51,1368,2,400,20,17,17
20a2ade5928c55d0e72c2299091c66e4,esporte_lazer,59,729,5,150,17,15,16
022649cdc8ef07dddfa3de3409647e00,construcao_ferramentas_ferramentas,56,286,1,825,21,16,16
2ca9132c1c90ff5060c3ff9047904e5a,esporte_lazer,43,877,1,2120,26,25,25
dd995c28b8042ed14cdc71daf16dc2cf,utilidades_domesticas,47,772,3,950,27,14,18
0fa49c14fe89e1b01414391d78f7c1a8,ferramentas_jardim,48,595,4,200,30,10,20
13e0e6adec3689a4206c6e9385a29003,esporte_lazer,55,710,6,800,27,12,14
65aca437a0c87d858fed1fd11dda2f4f,automotivo,56,461,7,400,30,11,15
6f6019a14b83ba9efe11fabe73eb094b,eletrodomesticos,55,139,1,100,16,11,11
7c1af6529d6dc15a19b722e39f20db2a,cama_mesa_banho,53,381,1,600,16,10,16
ae615b6d90889dda51e5a2e821d23b22,relogios_presentes,42,250,4,358,21,10,18
16f7c25c950c1c3f123fdc4a6cc390e0,telefonia,47,693,1,200,24,10,24
a8f6fefd2f6ad22952337438aa1bfce5,esporte_lazer,28,834,1,1600,19,11,11
2ada8214e59b86de70b03d8f03894c93,beleza_saude,57,858,1,300,16,16,11
532a5b62ca2802053af3cc40179813fd,fashion_bolsas_e_acessorios,38,211,1,200,20,20,20
38ef617a023fc4398829dd8c2b9e8be6,cama_mesa_banho,54,559,1,650,16,10,16
c660a57acadc9b699411b907a7b8d1c9,telefonia,28,142,1,250,20,4,19
adb1f1939b613f3078806b6afcca0e51,esporte_lazer,57,1235,1,4250,20,20,20
ff2c1ec09b1bb340e84f0d6b21cc7dbb,cama_mesa_banho,55,615,1,500,16,10,16
b8eaf98e383cfed806bdedba40f84f21,esporte_lazer,42,892,1,1000,30,30,30
64874a0d6c1ec460c2f59886c51b9711,perfumaria,46,647,2,532,21,12,17
c2f3c9eafccd7ee6ea11f24d3e3b7366,automotivo,53,575,5,1100,33,27,26
fb18a209851c75740dc49860261492b6,automotivo,48,1459,3,225,17,15,15
1533438056d9a9bcb1295afd304e36df,moveis_decoracao,52,485,2,500,35,8,35
a79e27ad902bfc67386ea63ed1ef7a08,agro_industria_e_comercio,56,93,1,100,16,5,11
a76d6212f99d1253fb7bcfe02ce87d8a,eletronicos,32,376,1,200,25,7,16
5524bbd7c991692980702322aa085419,informatica_acessorios,57,1098,4,18150,35,35,17
6968d8e58726cfe8f9677155ffc6b251,beleza_saude,57,851,1,3700,29,17,15
18290697e1929309b3195d2931c91b09,automotivo,50,750,1,2313,45,11,32
7abbaef823e4f46c3658df45933a06ae,utilidades_domesticas,55,591,2,1600,30,30,30
002c6dab60557c48cfd6c2222ef7fd76,brinquedos,43,112,5,350,45,30,30
2cd7d0ade9eb52c856a16dce303397ad,UNKNOWN,0,0,0,200,27,3,18
646ce272adff96b1ace27e81c9bdf29d,malas_acessorios,51,275,1,1500,30,53,18
11467aa972053382530a1b91591eae38,beleza_saude,60,506,1,575,16,14,15
ab1741a86f20ab3aca7dd2c347d5a9e3,UNKNOWN,0,0,0,3600,39,10,35
adc48fd26eea311ca6856b58dfc3ca21,utilidades_domesticas,41,400,1,350,16,25,11
aab4ed0a026e2f1d486ff1556e12b7e7,esporte_lazer,52,487,5,600,35,8,25
8ab5f8c45e722c22351580a4b0fcc8ad,pet_shop,45,173,1,400,21,21,18
5acad00c7ade065caf69af710c0bdd0c,eletrodomesticos,58,133,1,150,27,13,17
