geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
13346,-23.11835950800892,-47.225267398328334,INDAIATUBA,SP
09175,-23.68742851485941,-46.51647299999999,SANTO ANDR,SP
12236,-23.255688489035723,-45.89987228657161,SAO JOSE DOS CAMPOS,SP
55170,-8.145816420056168,-36.373707476724846,BREJO DA MADRE DE DEUS,PE
14820,-21.720282858827105,-48.1012370304087,AMERICO BRASILIENSE,SP
93351,-29.64711225729679,-51.13960706063458,NOVO HAMBURGO,RS
05724,-23.617713949766276,-46.731928793640726,SAO PAULO,SP
27165,-20.821663777890045,-49.526564264008165,SAO JOSE DO TURVO,RJ
06543,-23.46404999999993,-46.83476751699993,SANTANA DE PARNABA,SP
95880,-29.48899245406544,-51.95909982361937,ESTRELA,RS
72735,-15.662765702254973,-48.19347873278114,BRASILIA,DF
21221,-22.848192104910854,-43.30891059769749,RIO DE JANEIRO,RJ
27937,-22.39471415328014,-41.7913210174707,MACAE,RJ
17011,-22.33301135837958,-49.05437688287762,BAURU,SP
13484,-22.54362816541637,-47.41565391618096,LIMEIRA,SP
57036,-9.64645356174626,-35.70663079808415,MACEIO,AL
14783,-20.572753500000005,-48.57284924999999,BARRETOS,SP
04384,-23.659771494864103,-46.65705648389983,SAO PAULO,SP
96015,-31.76860523036527,-52.33753257853891,PELOTAS,RS
32600,-19.93567940104114,-44.17523096670763,BETIM,MG
29490,-20.975771999999942,-41.17802299999997,ATILIO VIVACQUA,ES
12246,-23.21701883152522,-45.90881653205608,SAO JOSE DOS CAMPOS,SP
06725,-23.69530605533188,-47.019406916623474,COTIA,SP
41213,-12.93965078045477,-38.43393524202204,SALVADOR,BA
37490,-21.891289835880592,-45.5884214102985,SAO GONCALO DO SAPUCAI,MG
79083,-20.527587309569174,-54.64881651821829,CAMPO GRANDE,MS
37704,-21.80586792957433,-46.55080869733031,POCOS DE CALDAS,MG
93230,-29.846659077398023,-51.1343464398572,SAPUCAIA DO SUL,RS
38500,-18.733750369730668,-47.50824260544745,MONTE CARMELO,MG
21020,-22.839047528997668,-43.27990095308451,RIO DE JANEIRO,RJ
32641,-20.03432232463201,-44.22821855779145,BETIM,MG
75370,-16.4999239429637,-49.41356304215083,GOIANIRA,GO
14400,-20.540260321639384,-47.397816627755574,FRANCA,SP
65046,-2.5452775109642656,-44.2420012456287,SAO LUIS,MA
13203,-23.204772486355115,-46.86336686524953,JUNDIA,SP
17523,-22.255492024288323,-49.943051395729945,MARILIA,SP
87040,-23.40755018114369,-51.90582824104846,MARINGA,PR
95520,-30.032443013785773,-50.392600979513915,OSRIO,RS
20735,-22.90141116792653,-43.28343947723472,RIO DE JANEIRO,RJ
28540,-22.01301579122032,-42.36553784773378,CORDEIRO,RJ
55750,-7.86175755779013,-35.764630412729204,SURUBIM,PE
06311,-23.521864850503253,-46.84702992421591,CARAPICUIBA,SP
95180,-29.233376322740224,-51.32612850428246,FARROUPILHA,RS
22783,-22.980000037480437,-43.47042905037795,RIO DE JANEIRO,RJ
17205,-22.29297333414683,-48.56917094873056,JAU,SP
31250,-19.887876617655653,-43.9585110165992,BELO HORIZONTE,MG
02131,-23.502541840412015,-46.5866310380287,SAO PAULO,SP
69921,-9.934650774914845,-67.82554783749782,RIO BRANCO,AC
07077,-23.436479766028043,-46.557296743406994,GUARULHOS,SP
86910,-23.70409530567131,-51.6398266632452,MARUMBI,PR
22230,-22.933689066882156,-43.17643305008951,RIO DE JANEIRO,RJ
02347,-23.460455430203663,-46.60560346335628,SAO PAULO,SP
13650,-21.834662551876697,-47.247227655286345,SANTA CRUZ DAS PALMEIRAS,SP
24430,-22.831592427051344,-43.09446052453428,SO GONALO,RJ
14270,-21.48555027341289,-47.367784274438655,SANTA ROSA DE VITERBO,SP
28016,-21.765946855873796,-41.29976772394511,CAMPOS DOS GOYTACAZES,RJ
12906,-22.94131077014149,-46.548714555839744,BRAGANA PAULISTA,SP
78200,-16.071797411937233,-57.688171941611806,CACERES,MT
11630,-23.81659786987863,-45.368469805556536,ILHABELA,SP
19400,-21.887868507469054,-51.83525774333923,PRESIDENTE VENCESLAU,SP
02738,-23.494536691644075,-46.68965130336427,SAO PAULO,SP
13076,-22.88255076242137,-47.04691965736627,CAMPINAS,SP
09310,-23.66806407653013,-46.45108753359283,MAUA,SP
06321,-23.54158698129596,-46.82918577244307,CARAPICUIBA,SP
81170,-25.515297785734884,-49.3329038993883,CURITIBA,PR
03918,-23.587975602833374,-46.519344566189645,SAO PAULO,SP
79200,-20.484849710891492,-55.78600632041736,AQUIDAUANA,MS
09430,-23.691605845148786,-46.39076212053179,RIBEIRAO PIRES,SP
88032,-27.55387920200548,-48.50048075095365,FLORIANPOLIS,SC
06182,-23.53062724536892,-46.81042869360597,OSASCO,SP
65901,-5.537621277388183,-47.48277793118475,IMPERATRIZ,MA
13350,-23.045801459460034,-47.377399929117,ELIAS FAUSTO,SP
08576,-23.490571451096617,-46.355393905698094,ITAQUAQUECETUBA,SP
08587,-23.433930787199984,-46.31605574847379,ITAQUAQUECETUBA,SP
71571,-15.772193999999994,-47.780568,BRASILIA,DF
21030,-22.844259460182275,-43.25221628766814,RIO DE JANEIRO,RJ
78043,-15.584669512986082,-56.10089206079052,CUIAB,MT
87360,-24.18773965433264,-53.024884805886835,GOIOERE,PR
09370,-23.680259948092825,-46.45952836635126,MAUA,SP
89223,-26.2384420335853,-48.83351943282939,JOINVILLE,SC
66053,-1.4486298881642388,-48.48935270970615,BELEM,PA
41600,-12.94029075382302,-38.335589351087826,SALVADOR,BA
04872,-23.479756116370663,-46.683134706903466,SO PAULO,SP
02208,-23.48342905744708,-46.59017441395926,SAO PAULO,SP
02951,-23.472592973079795,-46.72317349624908,SAO PAULO,SP
19815,-22.654385465722203,-50.40163076588381,ASSIS,SP
85867,-25.474327680474712,-54.58514966104776,FOZ DO IGUACU,PR
03375,-23.575889462115526,-46.54882383014024,SAO PAULO,SP
95013,-29.16571875216713,-51.19842166935482,CAXIAS DO SUL,RS
15503,-20.393133381327985,-49.97392983691758,VOTUPORANGA,SP
13973,-22.458226718816892,-46.78645355352344,ITAPIRA,SP
56720,-7.3792910936919,-37.18906471892427,ITAPETIM,PE
95112,-29.185686870829905,-51.250732974773776,CAXIAS DO SUL,RS
06680,-23.533799474838744,-46.97935297483875,ITAPEVI,SP
21060,-22.859330671144868,-43.26623165240459,RIO DE JANEIRO,RJ
76450,-13.528037660866046,-48.20256704480513,MINACU,GO
01423,-23.56963676994454,-46.656125396537966,SAO PAULO,SP
16025,-21.21666467638063,-50.45626096433721,ARACATUBA,SP
16058,-21.158208984736557,-50.450607529141905,ARAATUBA,SP
38610,-16.37081890927056,-46.89701805297857,UNAI,MG
13560,-22.01728441326678,-47.88970333138098,SO CARLOS,SP
18960,-23.01206530913372,-49.47857344411721,BERNARDINO DE CAMPOS,SP
39801,-17.84657067535332,-41.49416665879289,TEOFILO OTONI,MG
09321,-23.644761082958205,-46.43010844962729,MAUA,SP
36420,-20.514741275031575,-43.71247760836355,OURO BRANCO,MG
06787,-23.62692438634657,-46.79969319372155,TABOAO DA SERRA,SP
17230,-22.234092966458206,-48.73806766196706,ITAPU,SP
06825,-23.667075875259805,-46.810360874220585,EMBU,SP
15997,-21.593223429366937,-48.36561420537829,MATAO,SP
64240,-3.9235483582717094,-41.71297345920986,PIRACURUCA,PI
39400,-16.724411130446075,-43.85398011172018,MONTES CLAROS,MG
35420,-20.367111207095423,-43.41650241134387,MARIANA,MG
05016,-23.54089898112988,-46.677197273933885,SO PAULO,SP
83508,-25.375180904235744,-49.302686394252426,ALMIRANTE TAMANDARE,PR
33200,-19.729679062641,-43.973997753948055,VESPASIANO,MG
08431,-23.53833172883606,-46.42076541771018,SAO PAULO,SP
16025,-21.21953147013468,-50.45608279168886,ARACATUBA,SP
22451,-22.97713998041606,-43.23048463076278,RIO DE JANEIRO,RJ
21625,-22.82830256776299,-43.4019811018933,RIO DE JANEIRO,RJ
87160,-23.33610325342265,-52.109407567119185,MANDAGUAU,PR
89900,-26.722709269750094,-53.52584242261408,SAO MIGUEL DO OESTE,SC
64023,-5.139322015183909,-42.79147168029239,TERESINA,PI
96930,-29.690026855351405,-52.80009353801504,CANDELRIA,RS
33935,-19.80943567882035,-44.01201342482576,RIBEIRAO DAS NEVES,MG
29216,-20.656722446497955,-40.49372336025932,GUARAPARI,ES
79645,-20.775094599721218,-51.69227547604018,TRES LAGOAS,MS
15996,-21.585455496537545,-48.375430742714514,MATO,SP
20756,-22.89177096364474,-43.30579793421437,RIO DE JANEIRO,RJ
49025,-10.936156839120216,-37.057345401289226,ARACAJU,SE
28300,-21.204194060227557,-41.91150523768836,ITAPERUNA,RJ
62880,-4.098919332690896,-38.499843406788926,HORIZONTE,CE
04430,-23.69280221524488,-46.65245539395437,SAO PAULO,SP
89120,-26.81126674758478,-49.25233434492005,TIMB,SC
59612,-5.162671299659664,-37.36932037262452,MOSSORO,RN
06396,-23.531793276818195,-46.852238530190824,CARAPICUIBA,SP
70610,-15.789212901856288,-47.90880309285972,BRASILIA,DF
14340,-20.987028047211552,-47.640910203900674,BRODOWSKI,SP
14800,-21.80259960727678,-48.1924664635005,ARARAQUARA,SP
08061,-23.503450966414697,-46.46228733166944,SAO PAULO,SP
88650,-27.99584029433156,-49.58509661558376,URUBICI,SC
48970,-10.460746896879984,-40.18222355866732,SENHOR DO BONFIM,BA
04429,-23.682242514570945,-46.65841004079866,SAO PAULO,SP
79080,-20.4795839866698,-54.625483821628805,CAMPO GRANDE,MS
89893,-27.099711783696343,-53.39823243615158,MONDA,SC
89700,-27.233432800900264,-52.03216004368323,CONCORDIA,SC
89070,-26.876096006613075,-49.13022281229987,BLUMENAU,SC
78557,-11.893260099472268,-55.51324024263766,SINOP,MT
30881,-19.88776979304916,-44.0139923309345,BELO HORIZONTE,MG
18530,-23.088968007402443,-47.715792585951355,TIETE,SP
03319,-23.54668796087477,-46.571495165416366,SAO PAULO,SP
32115,-19.89009842649992,-44.02204265148947,CONTAGEM,MG
30285,-19.919895527612688,-43.88002661059502,BELO HORIZONTE,MG
06703,-23.598975960586305,-46.91492969553921,COTIA,SP
12040,-23.032690041757352,-45.59292709912939,TAUBATE,SP
81110,-25.49643568220901,-49.28946898251485,CURITIBA,PR
76963,-11.437514969177387,-61.43687961117157,CACOAL,RO
29850,-18.371639963238273,-40.82943568025022,ECOPORANGA,ES
14409,-20.469321,-47.395955250000014,FRANCA,SP
79071,-20.53345349180569,-54.6217912672688,CAMPO GRANDE,MS
13203,-23.217177814040067,-46.866575740896856,JUNDIAI,SP
27263,-22.523319450458754,-44.124559559120534,VOLTA REDONDA,RJ
21235,-22.840026767701485,-43.32485305023372,RIO DE JANEIRO,RJ
31730,-19.840261212591663,-43.94686110214089,BELO HORIZONTE,MG
98925,-27.509173918682897,-54.36183049398713,DOUTOR MAURICIO CARDOSO,RS
12246,-23.221758949218007,-45.91032400014423,SAO JOSE DOS CAMPOS,SP
31970,-19.85472726089215,-43.880015813347576,BELO HORIZONTE,MG
13500,-22.402658461567267,-47.56821002305371,RIO CLARO,SP
07162,-23.402810891482467,-46.44616507868312,GUARULHOS,SP
11750,-24.2730585,-46.952019,PERUIBE,SP
59076,-5.834758368861424,-35.209476367187975,NATAL,RN
02224,-23.4861208529055,-46.57760261365343,SO PAULO,SP
24471,-22.78825763404138,-43.04121988571233,SAO GONCALO,RJ
95330,-28.935192604410503,-51.551039459817474,VERANPOLIS,RS
35325,-19.75654978211982,-42.07252611598857,PIEDADE DE CARATINGA,MG
08506,-23.55569372950805,-46.367349499707274,FERRAZ DE VASCONCELOS,SP
35162,-19.457321019418384,-42.56904148459231,IPATINGA,MG
08571,-23.485771040951075,-46.344599692114606,ITAQUAQUECETUBA,SP
64235,-3.46800618229333,-41.55696104007062,COCAL,PI
05860,-23.663566121011012,-46.768861346240385,SAO PAULO,SP
13505,-22.380147345547904,-47.56184953762467,RIO CLARO,SP
97541,-29.780883312023597,-55.790534541308055,ALEGRETE,RS
09450,-23.743936202773124,-46.39480461961029,RIO GRANDE DA SERRA,SP
72745,-15.660700756655997,-48.19229454182746,BRASLIA,DF
35501,-20.150766291637975,-44.90380943388668,DIVINOPOLIS,MG
64008,-5.037214041516335,-42.80619982582395,TERESINA,PI
36400,-20.665227142782634,-43.8125736554117,CONSELHEIRO LAFAIETE,MG
71881,-15.89464659517934,-48.04581782303251,BRASILIA,DF
02375,-23.45392257285475,-46.626135763113865,SAO PAULO,SP
17700,-21.794566715469696,-50.88997239540764,OSVALDO CRUZ,SP
30710,-19.91645849070917,-43.95850061780836,BELO HORIZONTE,MG
38280,-19.73489524481539,-50.19600975874388,ITURAMA,MG
06764,-23.613997001673432,-46.76531532056093,TABOAO DA SERRA,SP
20551,-22.914094337497826,-43.24241006356392,RIO DE JANEIRO,RJ
94965,-29.902362102303815,-51.07453140237411,CACHOEIRINHA,RS
26900,-22.441876680848377,-43.45245678652722,MIGUEL PEREIRA,RJ
22020,-22.96771627531888,-43.18252912406943,RIO DE JANEIRO,RJ
13087,-22.86768853566277,-47.06031600054824,CAMPINAS,SP
47680,-14.180221844123457,-44.532691621261414,COCOS,BA
20540,-22.920892994171624,-43.23417123980033,RIO DE JANEIRO,RJ
36309,-21.14301133619811,-44.269157364749454,SAO JOAO DEL REI,MG
07033,-23.496915216486812,-46.553417166945565,GUARULHOS,SP
96570,-30.523116976473485,-53.4986731789844,CACAPAVA DO SUL,RS
13250,-23.00460864060692,-46.841947257875766,ITATIBA,SP
58815,-6.941036681147689,-38.16252521290266,SO JOS DA LAGOA TAPADA,PB
13010,-22.90601792471768,-47.06366681084757,CAMPINAS,SP
36889,-21.128040815304946,-42.395680789130296,MURIA,MG
23031,-22.961694126022064,-43.60919226707196,RIO DE JANEIRO,RJ
13052,-22.965504893737005,-47.12163314351931,CAMPINAS,SP
18020,-23.5153788293502,-47.426159341299574,SOROCABA,SP
11463,-23.94999630561157,-46.30124893207062,GUARUJA,SP
05272,-23.445026537490165,-46.80091728211195,SO PAULO,SP
32185,-19.852312582973212,-44.0247601668428,CONTAGEM,MG
96690,-30.19329890139006,-52.372730679337984,PANTANO GRANDE,RS
78580,-9.852754901869128,-56.06219337416126,ALTA FLORESTA,MT
14406,-20.53098166707437,-47.43869813302731,FRANCA,SP
15808,-21.153233256139917,-48.94198549012226,CATANDUVA,SP
04362,-23.645915276992323,-46.66682233236193,SAO PAULO,SP
02336,-23.48334603497028,-46.61447669816494,SAO PAULO,SP
36205,-21.22690959320543,-43.755798050236024,BARBACENA,MG
39402,-16.741641490469036,-43.8334783672274,MONTES CLAROS,MG
04766,-23.67131354652029,-46.70867682120023,SAO PAULO,SP
55900,-7.565939999999995,-35.01110249999999,GOIANA,PE
13181,-22.83911457285476,-47.19151072828781,SUMARE,SP
28911,-22.87853015911286,-42.05062840595877,CABO FRIO,RJ
62750,-4.409748303956454,-38.68663829285984,ARACOIABA,CE
04370,-23.649097631138563,-46.66039383833454,SAO PAULO,SP
28930,-22.94401030387076,-42.11791977373263,ARRAIAL DO CABO,RJ
65943,-6.4385657456053025,-46.185102654301495,GRAJAU,MA
35700,-19.453160586716653,-44.245330901754144,SETE LAGOAS,MG
79117,-20.416199472378853,-54.62412275209104,CAMPO GRANDE,MS
72415,-16.022339150398974,-48.08263491692981,BRASILIA,DF
04960,-23.72867371357262,-46.7873147776848,SO PAULO,SP
23013,-22.903543028762495,-43.53700501344835,RIO DE JANEIRO,RJ
48601,-9.403268999937024,-38.21655864288113,PAULO AFONSO,BA
02348,-23.460748145161265,-46.60597586288882,SAO PAULO,SP
85805,-24.967643176784662,-53.48105883845011,CASCAVEL,PR
39555,-15.610044733618018,-41.74055284369215,BERIZAL,MG
62595,-2.9191519607603613,-40.17542464663374,CRUZ,CE
03195,-23.56861847821569,-46.58272199999999,SAO PAULO,SP
14680,-21.02288981175171,-47.75778965512271,JARDINOPOLIS,SP
24450,-22.820719193548268,-43.017583687950655,SAO GONCALO,RJ
60425,-3.75566789731085,-38.55233000138498,FORTALEZA,CE
14600,-20.585797929484254,-47.85696408300875,SAO JOAQUIM DA BARRA,SP
18074,-23.442228,-47.49990975,SOROCABA,SP
07273,-23.463028813203355,-46.41627731083742,GUARULHOS,SP
27330,-22.5526815,-44.16907275,BARRA MANSA,RJ
09430,-23.691938050233723,-46.39199819095157,RIBEIRO PIRES,SP
21351,-22.871803137947904,-43.34048912989782,RIO DE JANEIRO,RJ
86625,-22.927589725156924,-51.7139555839622,BENTOPOLIS,PR
14940,-21.764754,-48.823177499999986,IBITINGA,SP
06362,-23.55154568544221,-46.84068370163263,CARAPICUBA,SP
70734,-15.772310999999997,-47.8826595,BRASILIA,DF
36510,-21.20123851509563,-42.86550326726909,RODEIRO,MG
48120,-12.432282572580911,-38.329501488992264,POJUCA,BA
24230,-22.902028931992668,-43.11186377601137,NITEROI,RJ
35180,-19.541816878195107,-42.624201144305765,TIMOTEO,MG
44330,-12.431335870451434,-38.952215565598614,SAO GONCALO DOS CAMPOS,BA
88064,-27.765171272548915,-48.57402092922272,FLORIANOPOLIS,SC
04131,-23.603150514570956,-46.616698895925865,SAO PAULO,SP
03813,-23.48513586253344,-46.469025689144566,SO PAULO,SP
79031,-20.447574572705474,-54.56955572483033,CAMPO GRANDE,MS
87710,-23.092583032425292,-52.47079573594123,PARANAVAI,PR
29151,-20.332682758319237,-40.37057123929417,CARIACICA,ES
05163,-23.48033269203088,-46.763851939660746,SAO PAULO,SP
12609,-22.7465406880374,-45.125092461971306,LORENA,SP
22710,-22.94980555833732,-43.385806121322446,RIO DE JANEIRO,RJ
05885,-23.673812154048058,-46.7867850874257,SAO PAULO,SP
98635,-27.36168602717363,-53.99210320044264,ESPERANCA DO SUL,RS
03451,-23.558363800998325,-46.51867062906109,SAO PAULO,SP
79826,-22.220833736241723,-54.798056254894824,DOURADOS,MS
31573,-19.811232594822087,-43.99335137585766,BELO HORIZONTE,MG
22450,-22.98528608742571,-43.229650866091454,RIO DE JANEIRO,RJ
96211,-32.04058467773727,-52.10636318375038,RIO GRANDE,RS
91910,-30.105419751601325,-51.25094114544972,PORTO ALEGRE,RS
33820,-19.768851324456083,-44.13407768858566,RIBEIRAO DAS NEVES,MG
04938,-23.688460445467104,-46.75895291756595,SAO PAULO,SP
88063,-27.693694571577225,-48.489074395422165,FLORIANPOLIS,SC
49089,-10.877599690311506,-37.08992767163067,ARACAJU,SE
59613,-5.155605,-37.35197775,MOSSOR,RN
28620,-22.31026772153364,-42.53979101403972,NOVA FRIBURGO,RJ
08750,-23.55621105753178,-46.23951587208548,MOGI DAS CRUZES,SP
17300,-22.369313176876823,-48.38247890803138,DOIS CRREGOS,SP
05180,-23.45850319539499,-46.75048620690752,SAO PAULO,SP
37120,-21.559988691321863,-45.72889602613511,PARAGUACU,MG
15130,-20.818133828498503,-49.49117971808299,MIRASSOL,SP
07175,-23.410665220093495,-46.401279181516514,GUARULHOS,SP
88815,-28.696073310956805,-49.34726408058814,CRICIUMA,SC
22410,-22.98380339107843,-43.21326606272719,RIO DE JANEIRO,RJ
93420,-29.723968440367987,-51.13178114524018,NOVO HAMBURGO,RS
91540,-30.08335196142304,-51.122112054965584,PORTO ALEGRE,RS
37135,-21.422481508223036,-45.96186169741638,ALFENAS,MG
76871,-9.892120499999994,-63.0468225,ARIQUEMES,RO
19274,-23.664674423304252,-47.22493675945425,PRIMAVERA,SP
45980,-17.34292158146165,-39.22411340363356,PRADO,BA
09340,-23.67490990313923,-46.423772063131224,MAU,SP
37902,-20.731271011463846,-46.61240960893912,PASSOS,MG
08576,-23.491056871623925,-46.35551666176987,ITAQUAQUECETUBA,SP
88047,-27.661386896762583,-48.53212814611354,FLORIANOPOLIS,SC
09831,-23.795013236482117,-46.53943147763876,SAO BERNARDO DO CAMPO,SP
38045,-19.77473084984707,-47.96926927629982,UBERABA,MG
04336,-23.667832823475138,-46.646456181372294,SAO PAULO,SP
21210,-22.84110748043739,-43.29802644962203,RIO DE JANEIRO,RJ
85960,-24.56823472949312,-54.04333417220158,MARECHAL CANDIDO RONDON,PR
05830,-23.667834436580293,-46.74568337093891,SAO PAULO,SP
09360,-23.68413603497028,-46.455940675832366,MAU,SP
18111,-23.53193136554321,-47.43903715237462,VOTORANTIM,SP
16210,-21.395749212356996,-50.47697924611104,BILAC,SP
32470,-20.065101941340505,-44.15741902580776,MARIO CAMPOS,MG
17980,-21.366551142689165,-51.85570831720414,PANORAMA,SP
72600,-15.900428542074534,-48.06535542822578,BRASILIA,DF
14810,-21.77498122675859,-48.16349711878931,ARARAQUARA,SP
07210,-23.4608167370607,-46.434492265015926,GUARULHOS,SP
35570,-20.46862663463549,-45.43405772194848,FORMIGA,MG
75650,-17.734887247232948,-49.12650134350899,MORRINHOS,GO
98700,-28.389138993903344,-53.92476200609666,IJUI,RS
72748,-15.65967763247645,-48.200801125943286,BRASILIA,DF
96270,-31.10910263298832,-50.915970621288245,MOSTARDAS,RS
08210,-23.533478067718868,-46.4473861866524,SAO PAULO,SP
28950,-22.761307323666383,-41.89433733173434,ARMACAO DOS BUZIOS,RJ
13331,-23.088243949385586,-47.22353394324141,INDAIATUBA,SP
14340,-20.984885711612808,-47.66296351354841,BRODOWSKI,SP
06385,-23.538750011425456,-46.84494383273651,CARAPICUIBA,SP
05186,-23.43200098251485,-46.74991120760002,SO PAULO,SP
35420,-20.390616043320307,-43.41806522011716,MARIANA,MG
35300,-19.792299236233355,-42.15028351668848,CARATINGA,MG
31814,-19.85005749653754,-43.92400158964742,BELO HORIZONTE,MG
08210,-23.530080740492824,-46.44642760338165,SO PAULO,SP
89107,-26.74167725131123,-49.1645802478194,POMERODE,SC
01106,-23.531769911189304,-46.62661244892954,SAO PAULO,SP
26021,-22.720326500440553,-43.44021607737119,NOVA IGUACU,RJ
38410,-18.96360839578163,-48.23383370621503,UBERLANDIA,MG
39200,-18.37274023725631,-44.44528162699128,CORINTO,MG
13970,-22.438309412607182,-46.8197038395365,ITAPIRA,SP
28680,-22.46799693831668,-42.652091292240755,CACHOEIRAS DE MACACU,RJ
45800,-15.86130828036564,-38.87509033920248,BELMONTE,BA
30642,-19.986530290870785,-44.01092840841935,BELO HORIZONTE,MG
36301,-21.124953536619664,-44.25278188638821,SAO JOAO DEL REI,MG
72120,-15.815146490472031,-48.059179261273954,BRASILIA,DF
21370,-22.85511089480068,-43.31361431903172,RIO DE JANEIRO,RJ
88090,-27.592932614490145,-48.59406091228583,FLORIANOPOLIS,SC
46270,-14.943154856996738,-41.7170857926926,PIRIPA,BA
13329,-23.171230180814643,-47.26938557904594,SALTO,SP
09521,-23.616432616207305,-46.57125778440429,SAO CAETANO DO SUL,SP
13031,-22.920966058708675,-47.08407700290934,CAMPINAS,SP
40290,-12.995439296609602,-38.494114655672895,SALVADOR,BA
